,url,repository_url,labels_url,comments_url,events_url,html_url,id,node_id,number,title,user,labels,state,locked,assignee,assignees,milestone,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,pull_request,body,performed_via_github_app
0,https://api.github.com/repos/felixge/node-ar-drone/issues/164,https://api.github.com/repos/felixge/node-ar-drone,https://api.github.com/repos/felixge/node-ar-drone/issues/164/labels{/name},https://api.github.com/repos/felixge/node-ar-drone/issues/164/comments,https://api.github.com/repos/felixge/node-ar-drone/issues/164/events,https://github.com/felixge/node-ar-drone/pull/164,508106679,MDExOlB1bGxSZXF1ZXN0MzI4OTY0NDc1,164,Moved FTRIM into Calibration function and included it in the readme.md.,"{'login': 'Skyguy92', 'id': 29076439, 'node_id': 'MDQ6VXNlcjI5MDc2NDM5', 'avatar_url': 'https://avatars0.githubusercontent.com/u/29076439?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Skyguy92', 'html_url': 'https://github.com/Skyguy92', 'followers_url': 'https://api.github.com/users/Skyguy92/followers', 'following_url': 'https://api.github.com/users/Skyguy92/following{/other_user}', 'gists_url': 'https://api.github.com/users/Skyguy92/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Skyguy92/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Skyguy92/subscriptions', 'organizations_url': 'https://api.github.com/users/Skyguy92/orgs', 'repos_url': 'https://api.github.com/users/Skyguy92/repos', 'events_url': 'https://api.github.com/users/Skyguy92/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Skyguy92/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,4,2019-10-16 21:22:25+00:00,2019-11-02 16:05:38+00:00,2019-11-02 16:04:50+00:00,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/felixge/node-ar-drone/pulls/164', 'html_url': 'https://github.com/felixge/node-ar-drone/pull/164', 'diff_url': 'https://github.com/felixge/node-ar-drone/pull/164.diff', 'patch_url': 'https://github.com/felixge/node-ar-drone/pull/164.patch'}",subject,
1,https://api.github.com/repos/felixge/node-ar-drone/issues/163,https://api.github.com/repos/felixge/node-ar-drone,https://api.github.com/repos/felixge/node-ar-drone/issues/163/labels{/name},https://api.github.com/repos/felixge/node-ar-drone/issues/163/comments,https://api.github.com/repos/felixge/node-ar-drone/issues/163/events,https://github.com/felixge/node-ar-drone/issues/163,436333229,MDU6SXNzdWU0MzYzMzMyMjk=,163,External sensors,"{'login': 'cipek', 'id': 16052208, 'node_id': 'MDQ6VXNlcjE2MDUyMjA4', 'avatar_url': 'https://avatars2.githubusercontent.com/u/16052208?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/cipek', 'html_url': 'https://github.com/cipek', 'followers_url': 'https://api.github.com/users/cipek/followers', 'following_url': 'https://api.github.com/users/cipek/following{/other_user}', 'gists_url': 'https://api.github.com/users/cipek/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/cipek/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/cipek/subscriptions', 'organizations_url': 'https://api.github.com/users/cipek/orgs', 'repos_url': 'https://api.github.com/users/cipek/repos', 'events_url': 'https://api.github.com/users/cipek/events{/privacy}', 'received_events_url': 'https://api.github.com/users/cipek/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,1,2019-04-23 18:40:09+00:00,2019-05-06 22:05:16+00:00,2019-05-06 22:05:16+00:00,NONE,,,"Is it possible to connect external sensors to the drone and read data from it via node-ar-drone? I believe that would require some modifications to the library itself, but is the drone able to transmit data from the sensor to the node.js server?",
2,https://api.github.com/repos/felixge/node-ar-drone/issues/158,https://api.github.com/repos/felixge/node-ar-drone,https://api.github.com/repos/felixge/node-ar-drone/issues/158/labels{/name},https://api.github.com/repos/felixge/node-ar-drone/issues/158/comments,https://api.github.com/repos/felixge/node-ar-drone/issues/158/events,https://github.com/felixge/node-ar-drone/pull/158,372301070,MDExOlB1bGxSZXF1ZXN0MjI0NTMyMTY2,158, Initial API documentation for 'navdata' client event,"{'login': 'xxGizmoCodexx', 'id': 16000608, 'node_id': 'MDQ6VXNlcjE2MDAwNjA4', 'avatar_url': 'https://avatars3.githubusercontent.com/u/16000608?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/xxGizmoCodexx', 'html_url': 'https://github.com/xxGizmoCodexx', 'followers_url': 'https://api.github.com/users/xxGizmoCodexx/followers', 'following_url': 'https://api.github.com/users/xxGizmoCodexx/following{/other_user}', 'gists_url': 'https://api.github.com/users/xxGizmoCodexx/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/xxGizmoCodexx/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/xxGizmoCodexx/subscriptions', 'organizations_url': 'https://api.github.com/users/xxGizmoCodexx/orgs', 'repos_url': 'https://api.github.com/users/xxGizmoCodexx/repos', 'events_url': 'https://api.github.com/users/xxGizmoCodexx/events{/privacy}', 'received_events_url': 'https://api.github.com/users/xxGizmoCodexx/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,1,2018-10-21 10:40:35+00:00,2018-10-21 12:23:18+00:00,2018-10-21 12:23:15+00:00,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/felixge/node-ar-drone/pulls/158', 'html_url': 'https://github.com/felixge/node-ar-drone/pull/158', 'diff_url': 'https://github.com/felixge/node-ar-drone/pull/158.diff', 'patch_url': 'https://github.com/felixge/node-ar-drone/pull/158.patch'}","-----
## Intro:
Recently used your ```AMAZING``` library for a POC drone integration. It was a pleasure using this library and it deserves the greatest amount of credit! This PR basically adds some extra helpful documentation on the data one can expexct to retrieve from the drone. Hope it helps. Keep up the great work @felixge!

-----
## Featured changes


### Additions
* Add ```.md``` doc for initial ```navdata``` event documentation
-----
### Changes
* Add relative link in main ```README.md``` to point to created ```NavData.md``` doc
-----
",
3,https://api.github.com/repos/felixge/node-ar-drone/issues/154,https://api.github.com/repos/felixge/node-ar-drone,https://api.github.com/repos/felixge/node-ar-drone/issues/154/labels{/name},https://api.github.com/repos/felixge/node-ar-drone/issues/154/comments,https://api.github.com/repos/felixge/node-ar-drone/issues/154/events,https://github.com/felixge/node-ar-drone/pull/154,263712084,MDExOlB1bGxSZXF1ZXN0MTQ1MzMxNTM1,154,This should allow Travis builds to now pass.,"{'login': 'paulhayes', 'id': 636239, 'node_id': 'MDQ6VXNlcjYzNjIzOQ==', 'avatar_url': 'https://avatars0.githubusercontent.com/u/636239?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/paulhayes', 'html_url': 'https://github.com/paulhayes', 'followers_url': 'https://api.github.com/users/paulhayes/followers', 'following_url': 'https://api.github.com/users/paulhayes/following{/other_user}', 'gists_url': 'https://api.github.com/users/paulhayes/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/paulhayes/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/paulhayes/subscriptions', 'organizations_url': 'https://api.github.com/users/paulhayes/orgs', 'repos_url': 'https://api.github.com/users/paulhayes/repos', 'events_url': 'https://api.github.com/users/paulhayes/events{/privacy}', 'received_events_url': 'https://api.github.com/users/paulhayes/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,2,2017-10-08 11:46:16+00:00,2017-10-10 17:07:04+00:00,2017-10-10 10:45:31+00:00,CONTRIBUTOR,,"{'url': 'https://api.github.com/repos/felixge/node-ar-drone/pulls/154', 'html_url': 'https://github.com/felixge/node-ar-drone/pull/154', 'diff_url': 'https://github.com/felixge/node-ar-drone/pull/154.diff', 'patch_url': 'https://github.com/felixge/node-ar-drone/pull/154.patch'}",There was possible a BOM character at the begining of the package.json. The best fix is to tell Travis to use a more up to date version of npm and node. As 0.6 is ancient!,
4,https://api.github.com/repos/felixge/node-ar-drone/issues/149,https://api.github.com/repos/felixge/node-ar-drone,https://api.github.com/repos/felixge/node-ar-drone/issues/149/labels{/name},https://api.github.com/repos/felixge/node-ar-drone/issues/149/comments,https://api.github.com/repos/felixge/node-ar-drone/issues/149/events,https://github.com/felixge/node-ar-drone/issues/149,228548328,MDU6SXNzdWUyMjg1NDgzMjg=,149,Can I disable the ultrasonic sensor?,"{'login': 'ZacharAdn', 'id': 17888627, 'node_id': 'MDQ6VXNlcjE3ODg4NjI3', 'avatar_url': 'https://avatars0.githubusercontent.com/u/17888627?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ZacharAdn', 'html_url': 'https://github.com/ZacharAdn', 'followers_url': 'https://api.github.com/users/ZacharAdn/followers', 'following_url': 'https://api.github.com/users/ZacharAdn/following{/other_user}', 'gists_url': 'https://api.github.com/users/ZacharAdn/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ZacharAdn/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ZacharAdn/subscriptions', 'organizations_url': 'https://api.github.com/users/ZacharAdn/orgs', 'repos_url': 'https://api.github.com/users/ZacharAdn/repos', 'events_url': 'https://api.github.com/users/ZacharAdn/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ZacharAdn/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,1,2017-05-14 15:18:45+00:00,2017-05-15 19:21:04+00:00,2017-05-15 19:21:04+00:00,NONE,,,Do not respond well while flying over grass.,
5,https://api.github.com/repos/felixge/node-ar-drone/issues/147,https://api.github.com/repos/felixge/node-ar-drone,https://api.github.com/repos/felixge/node-ar-drone/issues/147/labels{/name},https://api.github.com/repos/felixge/node-ar-drone/issues/147/comments,https://api.github.com/repos/felixge/node-ar-drone/issues/147/events,https://github.com/felixge/node-ar-drone/issues/147,224101832,MDU6SXNzdWUyMjQxMDE4MzI=,147,"How to add delay to navdata read, and make real time graph?","{'login': 'ivejun', 'id': 27853613, 'node_id': 'MDQ6VXNlcjI3ODUzNjEz', 'avatar_url': 'https://avatars3.githubusercontent.com/u/27853613?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ivejun', 'html_url': 'https://github.com/ivejun', 'followers_url': 'https://api.github.com/users/ivejun/followers', 'following_url': 'https://api.github.com/users/ivejun/following{/other_user}', 'gists_url': 'https://api.github.com/users/ivejun/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ivejun/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ivejun/subscriptions', 'organizations_url': 'https://api.github.com/users/ivejun/orgs', 'repos_url': 'https://api.github.com/users/ivejun/repos', 'events_url': 'https://api.github.com/users/ivejun/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ivejun/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,4,2017-04-25 11:10:43+00:00,2017-05-04 18:23:50+00:00,2017-05-02 20:05:49+00:00,NONE,,,"how to add delay for navdata read? because its too fast.
what can i use if i want build real time graph?

here is my Code.

`var arDrone = require('ar-drone'); 

var client = new arDrone.createClient();
client.on('navdata', function(d){
    if(d.demo){
		console.log('pitch:' + d.demo.rotation.roll);
    }
	});`



**Or here i can use another Code:**

`var arDrone = require('ar-drone');
var droneClient = arDrone.createClient();
droneClient.config('general:navdata_demo', 'FALSE'); // get back all data the copter can send

droneClient.on('navdata', function(navdata) {
	
try {
    console.log('test:' + navdata.demo.velocity.x);
}
catch(err) {
    console.log(err.message);
}
});`",
6,https://api.github.com/repos/felixge/node-ar-drone/issues/145,https://api.github.com/repos/felixge/node-ar-drone,https://api.github.com/repos/felixge/node-ar-drone/issues/145/labels{/name},https://api.github.com/repos/felixge/node-ar-drone/issues/145/comments,https://api.github.com/repos/felixge/node-ar-drone/issues/145/events,https://github.com/felixge/node-ar-drone/issues/145,220846087,MDU6SXNzdWUyMjA4NDYwODc=,145,How can i get the only navdata - magneto data ?,"{'login': 'YunJinHan', 'id': 12715141, 'node_id': 'MDQ6VXNlcjEyNzE1MTQx', 'avatar_url': 'https://avatars2.githubusercontent.com/u/12715141?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/YunJinHan', 'html_url': 'https://github.com/YunJinHan', 'followers_url': 'https://api.github.com/users/YunJinHan/followers', 'following_url': 'https://api.github.com/users/YunJinHan/following{/other_user}', 'gists_url': 'https://api.github.com/users/YunJinHan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/YunJinHan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/YunJinHan/subscriptions', 'organizations_url': 'https://api.github.com/users/YunJinHan/orgs', 'repos_url': 'https://api.github.com/users/YunJinHan/repos', 'events_url': 'https://api.github.com/users/YunJinHan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/YunJinHan/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,0,2017-04-11 05:50:10+00:00,2017-04-11 06:39:53+00:00,2017-04-11 06:39:53+00:00,NONE,,,"i'm studyign parrot ar drone and want to find my parrot 'fusionUnwrapped' data in navdata - magneto..
After i print client.config('navdata',console.log); , i found the 'fusionUnwrapped' data in many data at console

But i want to get the only one that is 'fusionUnwrapped' data..

So How can I get the only one that is 'fusionUnwrapped' data ??

Is any command to get the specific navdata ??

",
7,https://api.github.com/repos/felixge/node-ar-drone/issues/142,https://api.github.com/repos/felixge/node-ar-drone,https://api.github.com/repos/felixge/node-ar-drone/issues/142/labels{/name},https://api.github.com/repos/felixge/node-ar-drone/issues/142/comments,https://api.github.com/repos/felixge/node-ar-drone/issues/142/events,https://github.com/felixge/node-ar-drone/issues/142,215228993,MDU6SXNzdWUyMTUyMjg5OTM=,142,Vision Detect..TypeError: Cannot read property 'nbDetected' of undefined,"{'login': 'jbakerII', 'id': 5713963, 'node_id': 'MDQ6VXNlcjU3MTM5NjM=', 'avatar_url': 'https://avatars2.githubusercontent.com/u/5713963?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbakerII', 'html_url': 'https://github.com/jbakerII', 'followers_url': 'https://api.github.com/users/jbakerII/followers', 'following_url': 'https://api.github.com/users/jbakerII/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbakerII/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbakerII/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbakerII/subscriptions', 'organizations_url': 'https://api.github.com/users/jbakerII/orgs', 'repos_url': 'https://api.github.com/users/jbakerII/repos', 'events_url': 'https://api.github.com/users/jbakerII/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbakerII/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,8,2017-03-18 23:25:12+00:00,2017-03-31 04:26:53+00:00,2017-03-31 01:53:14+00:00,NONE,,,"Hi:

I am trying to learn the vision detect functions with the ar Drone but I am  getting the error: ""TypeError: Cannot read property 'nbDetected' of undefined"" with the code below:

```
var arDrone = require('ar-drone'); 
var arDroneConstants = require('ar-drone/lib/constants');



// Connect and configure the drone
var client = new arDrone.createClient();
client.config('control:flying_mode', '1');
client.config('detect:detect_type', '12');
client.config('video:video_channel','1');






console.log(""....looking for the roundel..."");

//add a handler on the navdata updates
client.on('navdata', function(d) {

	
	
	if (d.visionDetect.nbDetected>0) {
		console.log(""Detected: %j"", d.visionDetect );
	}
	
})
```

Please help.

Thanks.",
8,https://api.github.com/repos/felixge/node-ar-drone/issues/141,https://api.github.com/repos/felixge/node-ar-drone,https://api.github.com/repos/felixge/node-ar-drone/issues/141/labels{/name},https://api.github.com/repos/felixge/node-ar-drone/issues/141/comments,https://api.github.com/repos/felixge/node-ar-drone/issues/141/events,https://github.com/felixge/node-ar-drone/issues/141,205074895,MDU6SXNzdWUyMDUwNzQ4OTU=,141,Is it possible to insert return home gps data in ar drone flight recorder?,"{'login': 'JinHan1030', 'id': 22047960, 'node_id': 'MDQ6VXNlcjIyMDQ3OTYw', 'avatar_url': 'https://avatars1.githubusercontent.com/u/22047960?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JinHan1030', 'html_url': 'https://github.com/JinHan1030', 'followers_url': 'https://api.github.com/users/JinHan1030/followers', 'following_url': 'https://api.github.com/users/JinHan1030/following{/other_user}', 'gists_url': 'https://api.github.com/users/JinHan1030/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JinHan1030/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JinHan1030/subscriptions', 'organizations_url': 'https://api.github.com/users/JinHan1030/orgs', 'repos_url': 'https://api.github.com/users/JinHan1030/repos', 'events_url': 'https://api.github.com/users/JinHan1030/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JinHan1030/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,5,2017-02-03 05:23:44+00:00,2017-04-14 20:32:53+00:00,2017-04-14 07:37:40+00:00,NONE,,,"Hello I am a student studying ar drone parrot.
Using the appropriate code, I obtained the GPS data from the parrot ar drone.
But i want to change the returned GPS data by putting it in a parrot ar drone or flight recorder.
Is it possible...?
Thank  you for reading!",
9,https://api.github.com/repos/felixge/node-ar-drone/issues/140,https://api.github.com/repos/felixge/node-ar-drone,https://api.github.com/repos/felixge/node-ar-drone/issues/140/labels{/name},https://api.github.com/repos/felixge/node-ar-drone/issues/140/comments,https://api.github.com/repos/felixge/node-ar-drone/issues/140/events,https://github.com/felixge/node-ar-drone/issues/140,201885098,MDU6SXNzdWUyMDE4ODUwOTg=,140,Mini drones,"{'login': 'jdnichollsc', 'id': 2154886, 'node_id': 'MDQ6VXNlcjIxNTQ4ODY=', 'avatar_url': 'https://avatars3.githubusercontent.com/u/2154886?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jdnichollsc', 'html_url': 'https://github.com/jdnichollsc', 'followers_url': 'https://api.github.com/users/jdnichollsc/followers', 'following_url': 'https://api.github.com/users/jdnichollsc/following{/other_user}', 'gists_url': 'https://api.github.com/users/jdnichollsc/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jdnichollsc/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jdnichollsc/subscriptions', 'organizations_url': 'https://api.github.com/users/jdnichollsc/orgs', 'repos_url': 'https://api.github.com/users/jdnichollsc/repos', 'events_url': 'https://api.github.com/users/jdnichollsc/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jdnichollsc/received_events', 'type': 'User', 'site_admin': False}",[],closed,False,,[],,1,2017-01-19 15:05:43+00:00,2017-01-20 06:29:34+00:00,2017-01-20 06:29:34+00:00,NONE,,,"Hi guys,

What do you think to handle mini drones? Exist any option?

And what do you think about Tessel 2? :)

Regards, Nicholls",
